,fact,dt,10_metre_V_wind_component,Snow_density,Snowfall,Visibility,Surface_pressure,Convective_precipitation,Visual_cloud_cover,Total_cloud_cover,Precipitation_type,Instantaneous_10_metre_wind_gust,Medium_cloud_cover,Total_precipitation_rate,Convective_available_potential_energy,10_metre_U_wind_component,Skin_temperature,2_metre_temperature,Surface_solar_radiation_downwards,Wind_speed,Low_cloud_cover,Snow_depth,High_cloud_cover,Evaporation,Wind_Direction,2_metre_dewpoint_temperature,Total_precipitation,2_metre_relative_humidity,Clear_sky_direct_solar_radiation_at_surface,Snow_height,dayofyear,hours
3237,1752.0,2021-07-17 09:00:00,-1.52,100.0,0.0,43040635.9175,95026.3,0.7147,0.3453867,0.45,1.0,10.7,0.33,0.0,689.31,2.85,26.6,23.6,2396360.0,3.2,0.17,0.0,0.13,-2.041657,298.0,15.8,0.1526,62.0,2572395.53,0.0,198,9
3238,1594.0,2021-07-17 10:00:00,-0.93,100.0,0.0,43777880.9334,95006.5,0.759,0.2378804,0.54,1.0,10.3,0.24,0.0,328.59,2.89,27.3,24.0,2434220.0,3.0,0.09,0.0,0.39,-2.4734711,288.0,15.4,0.0381,58.0,2482194.1099999994,0.0,198,10
3239,2542.0,2021-07-17 12:00:00,-0.36,100.0,0.0,43764909.0159,95059.5,0.0,0.4786826,0.49,0.0,5.1,0.48,0.0,169.55,1.27,25.9,24.2,0.0,1.4,0.08,0.0,0.0,0.0,283.0,14.8,0.0,56.0,0.0,0.0,198,12
3240,1095.0,2021-07-17 13:00:00,-0.55,100.0,0.0,44175754.2241,95054.4,0.0013,0.5632274,0.64,1.0,4.4,0.45,0.0001,121.95,1.27,24.6,23.9,1200100.0,1.4,0.49,0.0,0.0,-0.2297364,292.0,14.8,0.0,57.0,1442850.43,0.0,198,13
3241,2288.0,2021-07-17 14:00:00,0.38,100.0,0.0,15595838.9755,95052.2,0.2648,0.240569,0.58,1.0,3.1,0.24,0.0,76.89,1.17,22.4,22.4,820866.0,1.3,0.05,0.0,0.44,-0.4018557,255.0,15.5,0.3281,65.0,945845.82,0.0,198,14
3242,2152.0,2021-07-17 15:00:00,0.9,100.0,0.0,40298023.5445,95051.8,0.2648,0.4254915,0.5,0.0,2.2,0.43,0.0,346.58,0.48,20.9,21.5,575844.0,1.0,0.03,0.0,0.13,-0.4981101,208.0,17.1,0.0,76.0,471250.2599999998,0.0,198,15
3243,854.0,2021-07-17 16:00:00,1.14,100.0,0.0,38539930.2783,95075.9,0.2648,0.1806782,0.26,0.0,2.3,0.18,0.0,312.76,0.72,18.1,19.3,180663.0,1.4,0.06,0.0,0.09,-0.5167734,211.0,17.2,0.0,88.0,121043.83000000007,0.0,198,16
3244,297.0,2021-07-17 17:00:00,1.62,100.0,0.0,34403605.8226,95080.8,0.2644,0.1464368,0.26,0.0,2.5,0.15,0.0,263.87,0.19,16.0,18.4,8829.24,1.7,0.0,0.0,0.14,-0.5161715,189.0,16.4,0.0,88.0,2149.660000000149,0.0,198,17
3245,129.0,2021-07-17 18:00:00,1.45,100.0,0.0,34390331.8225,95069.1,0.2644,0.0807871,0.09,0.0,2.3,0.08,0.0,201.82,0.36,14.9,17.9,0.0,1.6,0.0,0.0,0.0,-0.5141652,198.0,16.0,0.0,89.0,-105.02999999979512,0.0,198,18
3254,16.0,2021-07-18 03:00:00,0.1,100.0,0.0,24722788.6357,95097.3,0.0,0.3756297,0.75,0.0,2.6,0.38,0.0,43.84,-0.45,19.9,17.8,695080.0,0.5,0.15,0.0,0.58,-0.0687663,107.0,16.1,0.0,90.0,665333.72,0.0,199,3
3255,145.0,2021-07-18 04:00:00,0.38,100.0,0.0,37023611.6196,95109.3,0.0,0.3700481,0.56,0.0,2.9,0.37,0.0,102.98,-0.32,22.3,20.0,1088060.0,0.5,0.05,0.0,0.29,-0.1909013,145.0,16.6,0.0,81.0,1160536.83,0.0,199,4
3256,580.0,2021-07-18 05:00:00,0.93,100.0,0.0,40813435.0231,95088.0,0.0,0.3046237,0.55,0.0,3.8,0.3,0.0,365.6,0.01,25.3,22.3,1638070.0,0.9,0.13,0.0,0.34,-0.420253,181.0,16.8,0.0,71.0,1641671.1799999997,0.0,199,5
3257,1523.0,2021-07-18 06:00:00,0.82,100.0,0.0,41714727.4094,95057.2,0.0051,0.1437649,0.66,0.0,4.2,0.14,0.0,472.21,0.73,27.2,23.8,1963760.0,1.1,0.07,0.0,0.62,-0.7292433,222.0,16.7,0.0,64.0,2065526.2300000004,0.0,199,6
3258,2347.0,2021-07-18 07:00:00,0.71,100.0,0.0,38879431.5251,95032.6,0.0428,0.3799474,0.74,0.0,6.0,0.38,0.0,249.37,2.06,28.1,25.0,2216560.0,2.2,0.07,0.0,0.6,-1.1038589,251.0,15.8,0.0458,57.0,2391056.5,0.0,199,7
